stage,dataset,split_seed,scheme,condition,exposures,model,seed,estimate,lower,upper,confidence,resamples,identity_clusters,margin,interval_within_margin,analysis
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00625,-0.021875,0.04374999999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,0.00625,-0.021875,0.04374999999999999,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00625,-0.021875,0.015625,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00625,-0.021875,0.015625,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.00625,-0.021875,0.015625,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.003125,-0.025,0.03437499999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.003125,-0.025,0.03437499999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,1,single_mlp,91223,-0.003125,-0.025,0.03437499999999999,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.009375,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.009375,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,-0.01875,-0.025,-0.009375,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.003125,-0.025,0.04062499999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.003125,-0.025,0.04062499999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.003125,-0.025,0.04062499999999999,0.9,2000,40,0.05,True,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00625,-0.025,0.05624999999999999,0.9,2000,40,0.01,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00625,-0.025,0.05624999999999999,0.9,2000,40,0.02,False,exploratory 90% interval containment; not confirmatory equivalence
bounded_validation,FEI,92543,PolyProtect,independent_unseen_keys,10,mean_mlp,91223,0.00625,-0.025,0.05624999999999999,0.9,2000,40,0.05,False,exploratory 90% interval containment; not confirmatory equivalence
